source,status,item
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.516916933223 48.41631705687 Bil?suvar Azerbaijan Bilasuvar  (feature #168, WOEID: 20070242)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","39.3322937341 46.96140863043 C?brayil Azerbaijan Jabrayil   (feature #169)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.216625349876 48.471976999262 C?lilabad Azerbaijan Jalilabad  (feature #170, WOEID: 20070223)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.143421465893 48.885247215191 D?v?çi Azerbaijan Davachi  (feature #171, WOEID: 20070279)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.564263478504 47.308809941036 Füzuli  (feature #172, WOEID: 20070225)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.562720223742 47.822488399871 Göyçay  (feature #173, WOEID: 20070226)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.854145287641 48.058995579964 Imisli  (feature #174, WOEID: 20070227)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.785595867578 48.121224617611 Ismayilli  (feature #175, WOEID: 1949147)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.251853636563 48.153598313412 Kürd?mir Azerbaijan Kurdamir  (feature #176, WOEID: 20070236)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","38.927038469462 48.894151760148 Astara  (feature #177, WOEID: 20070217)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","38.991761719639 48.711662353687 Masalli  (feature #178, WOEID: 20070239)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","38.695877116303 48.490972257577 Lerik  (feature #179, WOEID: 20070238)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.326634123233 49.053302110907 Neftçala  (feature #180, WOEID: 20070241)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.507225974668 48.909716961882 Qobustan  (feature #181, WOEID: 20070272)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.006406971294 49.068105756264 Siy?z?n Azerbaijan Siazan  (feature #182, WOEID: 20070278)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.803973736548 48.453972204682 Saatli  (feature #183, WOEID: 20070243)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.872889708187 48.648770674843 Sabirabad  (feature #184, WOEID: 20070281)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.647670907796 49.047546474103 Salyan  (feature #185, WOEID: 20070280)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.630017990197 48.601029829184 Samaxi  (feature #186, WOEID: 20070270)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.59779204757 49.591651491176 Sumqayit  (feature #187, WOEID: 1952021)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.411167426281 47.721387548402 Ucar  (feature #188, WOEID: 20070249)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.752363811631 49.174725680746 Xizi  (feature #189, WOEID: 20070271)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","38.879990823652 48.254446495777 Yardimli  (feature #190, WOEID: 20070251)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","40.243996273085 47.715578349754 Z?rdab  (feature #191)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.243996273085 47.715578349754 Z?rdab Azerbaijan Zardab  (feature #191, WOEID: 20070256)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.00417787139 47.409457494849 Agcab?di Azerbaijan Agjabadi  (feature #192, WOEID: 20070214)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.728939514463 46.433595100907 Balak?n Azerbaijan Balakan  (feature #193, WOEID: 20070220)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.932957169316 47.76771686118 Q?b?l? Azerbaijan Qabala  (feature #194, WOEID: 20070235)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.056662965155 47.492659156886 Oguz  (feature #195, WOEID: 20070250)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.277296326864 46.885906521469 Qax  (feature #196, WOEID: 20070230)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.086245964106 47.181171811171 S?ki Azerbaijan Shaki  (feature #197, WOEID: 1952009)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.171111110219 48.424580817392 Quba  (feature #198, WOEID: 20070232)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","41.434001377486 48.230786386094 Qusar Azerbaijan    (feature #199)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.545930954746 48.732518441479 Xaçmaz  (feature #200, WOEID: 20070221)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","41.581061307664 46.670739167696 Zaqatala  (feature #201, WOEID: 20070254)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.638293641105 46.988707581217 Xocav?nd Azerbaijan Khojavend  (feature #202, WOEID: 20070259)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.724665363341 46.341806618907 L?nk?ran Azerbaijan Shusha  (feature #203, WOEID: 1951212)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.333917438747 46.621113182591 Qubadli  (feature #204, WOEID: 20070233)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.6765060709 46.648521153538 Susa Azerbaijan  (feature #205, WOEID: 1951212)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","40.249632134214 46.800333220464 T?rt?r Azerbaijan Tartar  (feature #206, WOEID: 20070274)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.839064760928 46.712453229162 Xocali  (feature #207, WOEID: 20070277)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","39.097701535882 46.607354367406 Z?ngilan  (feature #208)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.097701535882 46.607354367406 Z?ngilan Azerbaijan Zangilan  (feature #208, WOEID: 20070255)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","39.695598252273 44.857080864441 S?d?r?k Azerbaijan Sadarak   (feature #209)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.051309703649 45.926258062644 Ordubad  (feature #210, WOEID: 24550719)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.549876819735 45.071958369294 S?rur Azerbaijan Sharur  (feature #211, WOEID: 24550720)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.272054793007 45.356471571355 Bab?k Azerbaijan Babek  (feature #212, WOEID: 24550722)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.154612395267 45.68627760713 Culfa Azerbaijan  (feature #213, WOEID: 24550721)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"API returned no results for search.","39.21917343841 45.41764086055 Naxçivan  (feature #214)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.21917343841 45.41764086055 Naxçivan Azerbaijan Nakhichevan  (feature #214, WOEID: 20070275)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","39.427763271905 45.607100788923 Sahbuz  (feature #215, WOEID: 24550718)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.1371590961344 30.595127707932 Cankuzo  (feature #216, WOEID: 2344904)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.1342671574819 30.114851757963 Karuzi  (feature #217, WOEID: 2344907)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.8672949763101 30.111518143323 Rutana  (feature #218, WOEID: 2344913)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.4396226895717 30.318764600495 Ruyigi  (feature #219, WOEID: 2344914)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.1327749963171 29.395944875323 Bubanza  (feature #220, WOEID: 2344902)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.8678953278672 29.63200084899 Bururi  (feature #221, WOEID: 2344903)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-2.8330373624568 29.232150006352 Cibitoke  (feature #222, WOEID: 2344905)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.4806824270326 29.907406630727 Gitega  (feature #223, WOEID: 2344906)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-2.9942082121917 29.665110256172 Kayanza  (feature #224, WOEID: 2344908)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-4.1836001614501 29.822851680266 Makamba  (feature #225, WOEID: 2344910)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-2.8574775462645 29.900191876488 Ngozi  (feature #226, WOEID: 2344912)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-2.5154632193713 30.150270766104 Kirundo  (feature #227, WOEID: 2344909)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-2.7150536198715 30.333373634989 Muyinga  (feature #228, WOEID: 2344911)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.4687464596568 29.412054925734 Bujumbura Mairie  (feature #229, WOEID: 2344900)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","-3.3789666068413 29.700934595645 Muramvya  (feature #230, WOEID: 2344901)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","50.456132574758 3.8844037088171 Hainaut  (feature #231, WOEID: 7153299)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","50.965390167108 5.4514684971334 Limburg  (feature #232, WOEID: 2346377)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","50.840570424313 4.3658018907552 Brussels Belgium Bruselas Brussel Hoofstadt Brusselse Hoofdstedelijke Gewest Brüssel Bruxelas Région de Bruxelles-Capitale   (feature #233)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","50.860994271323 4.5901116932594 Flemish Brabant  (feature #234, WOEID: 22525998)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","50.232808874585 4.8415093457961 Namur Belgium Namen   (feature #235)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","49.967086308975 5.5176455695618 Luxembourg Belgium  (feature #236, WOEID: 7153302)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","51.049963041796 3.8210122462738 East Flanders  (feature #237, WOEID: 7153304)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","51.000423745447 3.0513551849108 West Flanders  (feature #238, WOEID: 7153305)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","51.231723085505 4.703144844018 Antwerp Belgium Antwerpen   (feature #239)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"No API results matched feature.","50.498673532148 5.7281021067934 Liege Belgium Luik   (feature #240)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","50.668613201098 4.5531583012747 Walloon Brabant  (feature #241, WOEID: 22525997)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","9.7801925013856 2.7671198540923 Borgou  (feature #242, WOEID: 2344826)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","11.331334677758 2.9070754152703 Alibori  (feature #243, WOEID: 55967672)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","8.1292423302048 2.1954448683553 Collines  (feature #244, WOEID: 55967670)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","6.5974366393807 2.2216693401961 Atlantique  (feature #245, WOEID: 2344825)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","6.3659578507868 2.4230160311998 Littoral Benin  (feature #246, WOEID: 55967673)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","7.0131745605584 1.7738545713493 Kouffo  (feature #247, WOEID: 55967668)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","6.6274311825446 2.5393858653878 Ouémé  (feature #248, WOEID: 2344828)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","7.2645536207531 2.1107145290316 Zou  (feature #249, WOEID: 2344829)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","7.1679087565409 2.6420819843821 Plateau Benin  (feature #250, WOEID: 55967669)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","6.503618123227 1.7966067329329 Mono Benin  (feature #251, WOEID: 2344827)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","10.685727928293 1.601109079086 Atakora  (feature #252, WOEID: 2344824)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","9.319329387368 1.8010207953874 Donga  (feature #253, WOEID: 55967671)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","11.390790500337 0.8805314065924 Kompienga  (feature #254, WOEID: 55967354)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","12.137415590707 0.69198431878273 Gourma  (feature #255, WOEID: 2347617)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","11.326545290772 -4.2765363866577 Houet  (feature #256, WOEID: 2347618)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","11.425706150717 -5.0020377534589 Kénédougou  (feature #257, WOEID: 2347620)"
ne_10m_admin_1_states_provinces_lakes_shp.geojson,"Success! Matched feature to API result.","12.259952037196 -4.1730558502833 Banwa  (feature #258, WOEID: 55967360)"
